OrderID,Region,VehicleType,WeatherCondition,Distance_Miles,OrderDate,Damaged_Flag,ExpectedDeliveryDate,ActualDeliveryDate
ORD-00321,West,Box Truck,Clear,356,2022-04-18,,2022-04-20,2022-04-20
ORD-00322,North,Box Truck,Rain,19,2023-08-22,No,2023-08-23,2023-08-23
ORD-00323,West,Box Truck,Rain,96,2023-11-09,No,2023-11-10,2023-11-10
ORD-00324,South,Van,Clear,554,2022-02-08,,2022-02-10,2022-02-12
ORD-00325,South,Van,Clear,882,2022-02-26,No,2022-03-01,2022-03-01
ORD-00326,South,Van,Clear,1372,2022-06-04,No,2022-06-09,2022-06-09
ORD-00327,East,Semi-Trailer,Clear,724,2022-07-10,,2022-07-13,2022-07-13
ORD-00328,East,Van,Clear,13,2022-09-19,No,2022-09-20,2022-09-20
ORD-00329,West,Van,Clear,1056,2023-08-25,,2023-08-29,2023-09-01
ORD-00330,West,Van,Rain,1230,2022-08-17,No,2022-08-22,2022-08-22
ORD-00331,North,Van,Rain,910,2022-04-10,No,2022-04-14,2022-04-14
ORD-00332,North,Box Truck,Clear,282,2023-09-04,No,2023-09-05,2023-09-05
ORD-00333,West,Box Truck,Clear,1484,2022-04-05,,2022-04-10,2022-04-12
ORD-00334,East,Box Truck,Clear,1140,2022-06-05,No,2022-06-09,2022-06-09
ORD-00335,South,Van,Clear,890,2023-09-09,Yes,2023-09-12,2023-09-12
ORD-00336,West,Box Truck,Fog,1411,2023-04-14,No,2023-04-19,2023-04-26
ORD-00337,North,Van,Rain,1233,2022-06-13,No,2022-06-18,2022-06-18
ORD-00338,East,Van,Clear,945,2022-06-07,No,2022-06-11,2022-06-12
ORD-00339,West,Van,Clear,11,2022-10-04,No,2022-10-05,2022-10-05
ORD-00340,West,Van,Clear,1154,2022-06-09,No,2022-06-13,2022-06-13
ORD-00341,East,Van,Rain,158,2023-03-05,No,2023-03-06,2023-03-06
ORD-00342,West,Box Truck,Clear,957,2023-12-23,No,2023-12-27,2023-12-27
ORD-00343,East,Box Truck,Snow,161,2022-10-04,No,2022-10-05,2022-10-07
ORD-00344,South,Semi-Trailer,Rain,315,2022-12-03,No,2022-12-05,
ORD-00345,East,Van,Clear,891,2022-09-20,,2022-09-23,2022-09-23
ORD-00346,East,Van,Snow,484,2023-05-23,No,2023-05-25,2023-05-26
ORD-00347,East,Van,Rain,1397,2023-06-03,No,2023-06-08,2023-06-08
ORD-00348,West,Semi-Trailer,Rain,816,2023-01-17,No,2023-01-20,2023-01-20
ORD-00349,West,Box Truck,Fog,1104,2023-11-19,No,2023-11-23,2023-11-24
ORD-00350,East,Box Truck,Clear,42,2022-08-07,No,2022-08-08,2022-08-08
ORD-00351,West,Van,Clear,1190,2023-03-24,No,2023-03-28,2023-03-29
ORD-00352,North,Box Truck,Snow,1363,2023-08-01,No,2023-08-06,2023-08-09
ORD-00353,North,Van,Rain,787,2022-12-12,No,2022-12-15,2022-12-15
ORD-00354,West,Box Truck,Fog,1420,2022-07-31,No,2022-08-05,2022-08-08
ORD-00355,West,Semi-Trailer,Clear,1192,2023-09-03,No,2023-09-07,2023-09-07
ORD-00356,East,Semi-Trailer,Rain,804,2023-08-22,No,2023-08-25,2023-08-25
ORD-00357,South,Box Truck,Clear,1260,2023-06-20,No,2023-06-25,2023-06-25
ORD-00358,West,Van,Clear,1285,2023-02-22,No,2023-02-27,2023-02-27
ORD-00359,North,Semi-Trailer,Clear,376,2022-11-24,No,2022-11-26,2022-11-26
ORD-00360,East,Box Truck,Clear,271,2023-04-10,No,2023-04-11,2023-04-11
ORD-00361,West,Van,Clear,655,2023-10-07,No,2023-10-10,2023-10-10
ORD-00362,North,Van,Rain,547,2023-05-10,No,2023-05-12,2023-05-14
ORD-00363,North,Van,Clear,1076,2023-09-22,No,2023-09-26,2023-09-29
ORD-00364,South,Van,Clear,25,2023-09-26,No,2023-09-27,2023-09-27
ORD-00365,East,Van,Clear,114,2023-05-25,No,2023-05-26,2023-05-26
ORD-00366,East,Box Truck,Clear,800,2023-06-20,No,2023-06-23,2023-06-23
ORD-00367,South,Van,Fog,1236,2023-09-10,No,2023-09-15,2023-09-17
ORD-00368,South,Van,Clear,729,2023-03-01,No,2023-03-04,2023-03-04
ORD-00369,East,Box Truck,Clear,1092,2022-12-11,No,2022-12-15,2022-12-15
ORD-00370,East,Semi-Trailer,Snow,1018,2022-03-03,No,2022-03-07,2022-03-11
ORD-00371,West,Box Truck,Rain,57,2022-09-20,No,2022-09-21,2022-09-21
ORD-00372,West,Van,Rain,669,2022-10-01,No,2022-10-04,2022-10-05
ORD-00373,South,Semi-Trailer,Rain,1310,2022-05-04,No,2022-05-09,2022-05-12
ORD-00374,West,Semi-Trailer,Fog,1445,2023-03-08,No,2023-03-13,2023-03-17
ORD-00375,North,Van,Clear,1211,2022-05-30,No,2022-06-04,2022-06-04
ORD-00376,West,Van,Fog,810,2023-03-30,No,2023-04-02,2023-04-06
ORD-00377,West,Box Truck,Snow,123,2023-08-13,No,2023-08-14,2023-08-15
ORD-00378,North,Semi-Trailer,Clear,305,2022-04-07,,2022-04-09,2022-04-12
ORD-00379,South,Semi-Trailer,Rain,447,2023-12-10,No,2023-12-12,2023-12-13
ORD-00380,North,Semi-Trailer,Rain,275,2022-08-03,No,2022-08-04,2022-08-04
ORD-00381,West,Box Truck,Clear,171,2023-12-08,No,2023-12-09,2023-12-09
ORD-00382,South,Box Truck,Clear,513,2023-11-01,,2023-11-03,2023-11-04
ORD-00383,West,Van,Fog,1069,2023-12-04,No,2023-12-08,2023-12-13
ORD-00384,North,Van,Clear,596,2022-08-09,No,2022-08-11,2022-08-11
ORD-00385,North,Van,Clear,467,2022-01-01,No,2022-01-03,2022-01-03
ORD-00386,West,Box Truck,Rain,1015,2023-05-11,No,2023-05-15,2023-05-15
ORD-00387,East,Box Truck,Clear,1404,2022-03-12,No,2022-03-17,2022-03-17
ORD-00388,East,Box Truck,Clear,281,2022-07-08,No,2022-07-09,2022-07-10
ORD-00389,North,Van,Rain,1212,2023-08-26,No,2023-08-31,2023-08-31
ORD-00390,North,Box Truck,Rain,489,2022-09-04,No,2022-09-06,
ORD-00391,East,Van,Clear,966,2023-08-16,No,2023-08-20,2023-08-20
ORD-00392,East,Van,Fog,168,2022-05-17,No,2022-05-18,
ORD-00393,West,Box Truck,Clear,764,2023-01-25,No,2023-01-28,2023-01-28
ORD-00394,West,Box Truck,Clear,213,2022-06-07,No,2022-06-08,2022-06-09
ORD-00395,East,Semi-Trailer,Clear,804,2023-05-14,No,2023-05-17,2023-05-17
ORD-00396,West,Van,Rain,1311,2023-02-09,No,2023-02-14,2023-02-14
ORD-00397,West,Van,Clear,1176,2023-05-10,No,2023-05-14,2023-05-14
ORD-00398,South,Van,Clear,521,2023-07-16,No,2023-07-18,2023-07-19
ORD-00399,West,Van,Snow,125,2022-10-04,No,2022-10-05,2022-10-07
ORD-00400,North,Semi-Trailer,Clear,401,2023-12-09,No,2023-12-11,2023-12-11
ORD-00401,West,Box Truck,Rain,1376,2023-07-26,No,2023-07-31,2023-07-31
ORD-00402,West,Semi-Trailer,Clear,1406,2023-01-23,No,2023-01-28,2023-01-29
ORD-00403,East,Van,Fog,697,2023-01-31,No,2023-02-03,2023-02-04
ORD-00404,North,Semi-Trailer,Clear,939,2022-01-21,No,2022-01-25,2022-01-25
ORD-00405,West,Van,Clear,735,2022-06-30,No,2022-07-03,2022-07-03
ORD-00406,West,Semi-Trailer,Clear,378,2023-10-28,No,2023-10-30,2023-10-30
ORD-00407,South,Van,Snow,1248,2023-04-20,No,2023-04-25,2023-04-27
ORD-00408,West,Van,Snow,578,2022-09-03,No,2022-09-05,2022-09-11
ORD-00409,West,Box Truck,Clear,910,2023-04-15,No,2023-04-19,2023-04-19
ORD-00410,South,Semi-Trailer,Rain,750,2023-07-16,No,2023-07-19,2023-07-22
ORD-00411,East,Van,Clear,336,2022-12-02,No,2022-12-04,2022-12-04
ORD-00412,West,Van,Fog,46,2023-07-12,No,2023-07-13,2023-07-15
ORD-00413,South,Semi-Trailer,Fog,995,2022-01-25,Yes,2022-01-29,2022-02-01
ORD-00414,North,Van,Fog,389,2022-05-31,No,2022-06-02,2022-06-08
ORD-00415,East,Van,Snow,805,2022-02-02,No,2022-02-05,2022-02-08
ORD-00416,North,Van,Fog,1357,2023-10-31,No,2023-11-05,2023-11-09
ORD-00417,North,Van,Clear,378,2022-08-07,,2022-08-09,2022-08-09
ORD-00418,South,Semi-Trailer,Snow,233,2022-11-19,No,2022-11-20,2022-11-26
ORD-00419,West,Box Truck,Rain,823,2022-01-01,No,2022-01-04,2022-01-05
ORD-00420,South,Box Truck,Fog,1133,2023-03-25,No,2023-03-29,2023-03-30
ORD-00421,South,Semi-Trailer,Clear,1108,2022-03-05,No,2022-03-09,2022-03-09
ORD-00422,South,Van,Clear,733,2023-01-13,No,2023-01-16,2023-01-17
ORD-00423,South,Van,Clear,1470,2023-10-30,No,2023-11-04,2023-11-06
ORD-00424,East,Van,Rain,712,2023-01-15,No,2023-01-18,2023-01-19
ORD-00425,West,Van,Clear,1401,2023-09-20,No,2023-09-25,2023-09-27
ORD-00426,North,Van,Clear,72,2022-04-08,No,2022-04-09,2022-04-09
ORD-00427,North,Semi-Trailer,Clear,108,2022-03-07,,2022-03-08,2022-03-09
ORD-00428,West,Box Truck,Clear,786,2022-03-08,No,2022-03-11,2022-03-13
ORD-00429,North,Van,Clear,1258,2022-03-11,No,2022-03-16,2022-03-17
ORD-00430,West,Box Truck,Clear,84,2022-04-13,No,2022-04-14,2022-04-14
ORD-00431,North,Box Truck,Fog,193,2023-12-01,No,2023-12-02,2023-12-05
ORD-00432,South,Semi-Trailer,Rain,1326,2022-11-13,,2022-11-18,2022-11-18
ORD-00433,North,Semi-Trailer,Clear,1090,2022-01-25,No,2022-01-29,2022-01-30
ORD-00434,West,Box Truck,Rain,1282,2023-08-10,No,2023-08-15,2023-08-15
ORD-00435,West,Box Truck,Rain,478,2022-09-26,No,2022-09-28,2022-09-28
ORD-00436,West,Box Truck,Clear,149,2023-09-18,No,2023-09-19,2023-09-19
ORD-00437,West,Box Truck,Clear,368,2022-08-07,No,2022-08-09,
ORD-00438,West,Van,Rain,1441,2022-09-09,No,2022-09-14,2022-09-14
ORD-00439,East,Van,Clear,1479,2022-12-08,No,2022-12-13,2022-12-13
ORD-00440,East,Box Truck,Rain,989,2023-04-07,No,2023-04-11,2023-04-11
ORD-00441,North,Van,Clear,1265,2022-01-13,No,2022-01-18,2022-01-19
ORD-00442,West,Van,Clear,309,2022-12-19,Yes,2022-12-21,2022-12-21
ORD-00443,North,Box Truck,Fog,435,2022-02-12,No,2022-02-14,2022-02-17
ORD-00444,West,Van,Clear,1004,2022-10-04,No,2022-10-08,2022-10-08
ORD-00445,West,Box Truck,Rain,170,2023-04-01,No,2023-04-02,2023-04-04
ORD-00446,East,Box Truck,Clear,410,2022-04-27,No,2022-04-29,2022-05-01
ORD-00447,East,Semi-Trailer,Clear,1411,2023-08-12,No,2023-08-17,2023-08-18
ORD-00448,South,Van,Clear,1290,2022-11-10,No,2022-11-15,2022-11-15
ORD-00449,East,Van,Clear,750,2022-04-05,No,2022-04-08,2022-04-08
ORD-00450,South,Box Truck,Clear,871,2022-06-16,No,2022-06-19,2022-06-19
ORD-00451,South,Semi-Trailer,Clear,503,2023-04-25,No,2023-04-27,2023-04-27
ORD-00452,South,Semi-Trailer,Clear,498,2023-07-21,No,2023-07-23,2023-07-23
ORD-00453,South,Van,Rain,1215,2023-01-25,,2023-01-30,2023-01-30
ORD-00454,South,Van,Clear,535,2023-03-04,No,2023-03-06,2023-03-06
ORD-00455,North,Semi-Trailer,Snow,1133,2023-03-10,No,2023-03-14,2023-03-16
ORD-00456,East,Van,Clear,746,2023-01-03,No,2023-01-06,2023-01-06
ORD-00457,South,Box Truck,Clear,367,2022-10-31,No,2022-11-02,2022-11-02
ORD-00458,West,Van,Rain,1264,2023-11-26,No,2023-12-01,2023-12-01
ORD-00459,East,Van,Clear,574,2022-04-25,,2022-04-27,2022-04-27
ORD-00460,East,Van,Clear,1039,2022-09-03,Yes,2022-09-07,2022-09-07
ORD-00461,South,Van,Clear,99,2022-01-15,No,2022-01-16,2022-01-16
ORD-00462,North,Box Truck,Snow,73,2023-08-08,,2023-08-09,2023-08-11
ORD-00463,South,Semi-Trailer,Rain,1121,2023-01-15,No,2023-01-19,2023-01-19
ORD-00464,North,Van,Clear,1066,2022-05-28,No,2022-06-01,2022-06-01
ORD-00465,West,Semi-Trailer,Clear,1105,2022-04-23,No,2022-04-27,2022-04-28
ORD-00466,East,Van,Snow,262,2022-11-12,No,2022-11-13,2022-11-15
ORD-00467,West,Box Truck,Clear,116,2023-04-20,No,2023-04-21,2023-04-21
ORD-00468,North,Van,Clear,939,2022-12-18,,2022-12-22,2022-12-22
ORD-00469,North,Semi-Trailer,Clear,523,2022-10-27,No,2022-10-29,2022-10-29
ORD-00470,West,Box Truck,Clear,145,2022-07-06,No,2022-07-07,2022-07-07
ORD-00471,North,Box Truck,Clear,638,2023-10-13,No,2023-10-16,
ORD-00472,West,Semi-Trailer,Snow,418,2022-08-03,No,2022-08-05,2022-08-09
ORD-00473,East,Box Truck,Clear,130,2023-12-19,No,2023-12-20,2023-12-20
ORD-00474,West,Semi-Trailer,Clear,809,2023-02-16,No,2023-02-19,2023-02-19
ORD-00475,East,Box Truck,Fog,833,2022-02-26,No,2022-03-01,2022-03-05
ORD-00476,West,Semi-Trailer,Clear,1127,2022-08-28,No,2022-09-01,2022-09-01
ORD-00477,North,Box Truck,Clear,514,2023-04-20,No,2023-04-22,2023-04-22
ORD-00478,West,Van,Clear,16,2022-03-18,No,2022-03-19,2022-03-22
ORD-00479,North,Box Truck,Rain,953,2022-04-23,No,2022-04-27,2022-04-27
ORD-00480,West,Van,Clear,200,2022-01-18,No,2022-01-19,2022-01-19
ORD-00481,West,Box Truck,Clear,466,2023-05-21,No,2023-05-23,2023-05-23
ORD-00482,South,Van,Fog,395,2022-11-24,No,2022-11-26,2022-11-28
ORD-00483,North,Box Truck,Snow,812,2023-11-08,,2023-11-11,2023-11-13
ORD-00484,South,Van,Rain,875,2023-03-11,No,2023-03-14,2023-03-16
ORD-00485,North,Van,Clear,1032,2022-10-19,No,2022-10-23,2022-10-23
ORD-00486,South,Van,Clear,287,2023-09-14,Yes,2023-09-15,2023-09-16
ORD-00487,East,Semi-Trailer,Clear,1481,2022-11-05,No,2022-11-10,2022-11-11
ORD-00488,West,Van,Clear,836,2023-02-20,No,2023-02-23,2023-02-23
ORD-00489,North,Van,Rain,954,2023-09-06,No,2023-09-10,2023-09-10
ORD-00490,North,Box Truck,Clear,61,2023-01-02,No,2023-01-03,2023-01-03
ORD-00491,West,Box Truck,Snow,1438,2023-03-26,No,2023-03-31,2023-04-03
ORD-00492,North,Van,Clear,405,2023-05-09,No,2023-05-11,2023-05-11
ORD-00493,North,Van,Clear,788,2023-11-07,No,2023-11-10,2023-11-12
ORD-00494,South,Van,Rain,703,2022-11-20,No,2022-11-23,2022-11-26
ORD-00495,North,Semi-Trailer,Clear,220,2023-09-17,No,2023-09-18,2023-09-18
ORD-00496,East,Van,Snow,899,2022-02-24,No,2022-02-27,2022-03-02
ORD-00497,East,Van,Fog,279,2023-01-08,No,2023-01-09,2023-01-12
ORD-00498,West,Van,Clear,554,2022-10-17,No,2022-10-19,2022-10-19
ORD-00499,North,Van,Clear,1016,2022-01-16,No,2022-01-20,2022-01-20
ORD-00500,West,Box Truck,Clear,854,2022-11-01,No,2022-11-04,2022-11-04
ORD-00501,East,Van,Rain,1025,2022-01-26,No,2022-01-30,2022-01-30
ORD-00502,North,Van,Clear,1315,2023-04-02,No,2023-04-07,2023-04-07
ORD-00503,North,Van,Rain,407,2023-07-31,No,2023-08-02,2023-08-02
ORD-00504,West,Van,Clear,1249,2022-05-11,,2022-05-16,2022-05-19
ORD-00505,East,Van,Rain,1465,2023-02-10,No,2023-02-15,2023-02-15
ORD-00506,North,Semi-Trailer,Rain,1354,2023-08-13,No,2023-08-18,2023-08-18
ORD-00507,West,Box Truck,Clear,823,2022-04-18,No,2022-04-21,2022-04-21
ORD-00508,East,Semi-Trailer,Clear,648,2022-11-22,No,2022-11-25,2022-11-25
ORD-00509,West,Semi-Trailer,Clear,502,2023-09-08,No,2023-09-10,2023-09-10
ORD-00510,South,Box Truck,Clear,960,2023-04-22,No,2023-04-26,2023-04-28
ORD-00511,North,Van,Clear,137,2022-04-19,Yes,2022-04-20,2022-04-20
ORD-00512,South,Box Truck,Clear,83,2022-10-17,No,2022-10-18,2022-10-18
ORD-00513,East,Semi-Trailer,Fog,461,2022-04-28,No,2022-04-30,2022-05-02
ORD-00514,South,Box Truck,Fog,1495,2022-09-08,No,2022-09-13,2022-09-17
ORD-00515,South,Box Truck,Snow,447,2022-12-09,No,2022-12-11,2022-12-16
ORD-00516,East,Van,Clear,1289,2022-06-04,No,2022-06-09,2022-06-10
ORD-00517,West,Semi-Trailer,Rain,457,2022-11-10,No,2022-11-12,2022-11-14
ORD-00518,South,Box Truck,Clear,1135,2023-10-25,No,2023-10-29,2023-10-29
ORD-00519,West,Semi-Trailer,Clear,568,2023-04-26,No,2023-04-28,2023-04-28
ORD-00520,South,Van,Clear,979,2023-07-29,No,2023-08-02,2023-08-02
ORD-00521,West,Van,Clear,946,2023-07-04,No,2023-07-08,2023-07-11
ORD-00522,East,Van,Clear,292,2023-07-10,Yes,2023-07-11,2023-07-11
ORD-00523,South,Box Truck,Clear,769,2023-04-10,No,2023-04-13,2023-04-13
ORD-00524,East,Van,Fog,1237,2023-10-21,No,2023-10-26,2023-10-30
ORD-00525,South,Van,Clear,95,2023-11-14,No,2023-11-15,2023-11-15
ORD-00526,East,Semi-Trailer,Fog,1357,2023-09-21,No,2023-09-26,2023-09-27
ORD-00527,East,Van,Clear,173,2022-06-26,No,2022-06-27,2022-06-30
ORD-00528,South,Semi-Trailer,Clear,886,2022-11-10,No,2022-11-13,2022-11-15
ORD-00529,South,Van,Clear,1090,2023-06-14,No,2023-06-18,2023-06-18
ORD-00530,South,Semi-Trailer,Rain,215,2022-01-11,No,2022-01-12,2022-01-12
ORD-00531,North,Box Truck,Clear,1462,2023-08-29,No,2023-09-03,2023-09-03
ORD-00532,West,Semi-Trailer,Clear,157,2023-08-14,No,2023-08-15,2023-08-15
ORD-00533,North,Semi-Trailer,Clear,1334,2023-11-29,No,2023-12-04,2023-12-04
ORD-00534,North,Van,Clear,800,2023-05-22,No,2023-05-25,2023-05-25
ORD-00535,East,Van,Rain,1323,2023-05-16,No,2023-05-21,2023-05-21
ORD-00536,South,Van,Clear,1054,2022-12-10,Yes,2022-12-14,2022-12-14
ORD-00537,West,Box Truck,Clear,956,2023-01-07,No,2023-01-11,2023-01-14
ORD-00538,East,Semi-Trailer,Snow,1170,2023-05-11,No,2023-05-15,2023-05-17
ORD-00539,North,Van,Clear,1402,2022-02-20,No,2022-02-25,2022-02-28
ORD-00540,South,Box Truck,Rain,566,2022-07-23,,2022-07-25,2022-07-25
ORD-00541,East,Van,Rain,1469,2022-10-17,No,2022-10-22,2022-10-22
ORD-00542,South,Semi-Trailer,Fog,770,2022-10-04,No,2022-10-07,2022-10-08
ORD-00543,East,Semi-Trailer,Clear,39,2022-07-26,No,2022-07-27,2022-07-27
ORD-00544,South,Van,Rain,1481,2022-02-06,No,2022-02-11,2022-02-11
ORD-00545,North,Van,Clear,234,2022-09-29,No,2022-09-30,2022-09-30
ORD-00546,West,Van,Rain,1419,2023-07-22,No,2023-07-27,2023-07-27
ORD-00547,North,Box Truck,Clear,438,2023-01-28,No,2023-01-30,2023-01-30
ORD-00548,West,Box Truck,Clear,538,2023-11-16,No,2023-11-18,2023-11-18
ORD-00549,South,Van,Snow,1061,2023-04-16,,2023-04-20,2023-04-21
ORD-00550,East,Van,Clear,135,2023-11-29,Yes,2023-11-30,2023-11-30
ORD-00551,North,Van,Snow,822,2022-09-23,No,2022-09-26,2022-09-28
ORD-00552,West,Box Truck,Snow,508,2023-03-03,Yes,2023-03-05,2023-03-08
ORD-00553,North,Box Truck,Clear,1220,2023-10-23,No,2023-10-28,2023-10-28
ORD-00554,West,Van,Clear,663,2022-10-17,No,2022-10-20,2022-10-20
ORD-00555,North,Box Truck,Clear,1405,2022-05-02,No,2022-05-07,2022-05-07
ORD-00556,West,Box Truck,Fog,147,2022-08-22,,2022-08-23,2022-08-27
ORD-00557,West,Van,Clear,1003,2022-07-01,No,2022-07-05,2022-07-07
ORD-00558,South,Van,Clear,1370,2023-01-18,No,2023-01-23,2023-01-23
ORD-00559,West,Box Truck,Rain,750,2023-05-24,No,2023-05-27,2023-05-27
ORD-00560,South,Semi-Trailer,Fog,223,2022-02-03,No,2022-02-04,2022-02-08
ORD-00561,West,Van,Rain,300,2022-12-10,No,2022-12-12,2022-12-12
ORD-00562,East,Van,Rain,953,2023-10-11,No,2023-10-15,2023-10-15
ORD-00563,East,Van,Clear,380,2023-03-09,Yes,2023-03-11,2023-03-12
ORD-00564,East,Box Truck,Clear,539,2022-04-04,No,2022-04-06,2022-04-06
ORD-00565,West,Van,Clear,701,2023-01-29,No,2023-02-01,2023-02-01
ORD-00566,South,Van,Snow,558,2023-08-27,No,2023-08-29,2023-09-01
ORD-00567,South,Box Truck,Rain,1329,2023-12-26,No,2023-12-31,2023-12-31
ORD-00568,West,Box Truck,Rain,783,2022-12-09,No,2022-12-12,2022-12-12
ORD-00569,East,Van,Rain,1026,2023-12-24,No,2023-12-28,2023-12-28
ORD-00570,East,Van,Clear,428,2022-03-13,No,2022-03-15,2022-03-15
ORD-00571,South,Box Truck,Clear,370,2022-03-20,No,2022-03-22,2022-03-22
ORD-00572,East,Van,Clear,1191,2023-04-20,No,2023-04-24,2023-04-24
ORD-00573,North,Van,Clear,1108,2023-01-07,No,2023-01-11,2023-01-11
ORD-00574,South,Semi-Trailer,Rain,1405,2022-07-27,No,2022-08-01,2022-08-01
ORD-00575,East,Van,Clear,929,2022-05-22,No,2022-05-26,2022-05-27
ORD-00576,South,Box Truck,Rain,576,2022-07-06,Yes,2022-07-08,2022-07-08
ORD-00577,North,Semi-Trailer,Rain,727,2023-04-21,No,2023-04-24,2023-04-24
ORD-00578,South,Van,Clear,736,2022-11-28,No,2022-12-01,2022-12-01
ORD-00579,South,Van,Clear,1139,2022-04-24,No,2022-04-28,2022-04-28
ORD-00580,South,Box Truck,Clear,376,2022-01-13,No,2022-01-15,2022-01-15
ORD-00581,South,Semi-Trailer,Clear,411,2023-05-27,No,2023-05-29,2023-05-29
ORD-00582,North,Semi-Trailer,Rain,112,2023-04-06,No,2023-04-07,2023-04-07
ORD-00583,West,Box Truck,Clear,796,2023-01-25,No,2023-01-28,2023-01-28
ORD-00584,South,Van,Snow,334,2022-01-31,No,2022-02-02,2022-02-06
ORD-00585,South,Box Truck,Rain,382,2022-10-08,No,2022-10-10,2022-10-10
ORD-00586,East,Van,Clear,347,2022-07-19,No,2022-07-21,2022-07-24
ORD-00587,South,Van,Rain,900,2022-04-14,No,2022-04-18,2022-04-20
ORD-00588,East,Van,Rain,1066,2022-06-28,,2022-07-02,2022-07-02
ORD-00589,West,Van,Rain,1141,2023-07-18,No,2023-07-22,2023-07-22
ORD-00590,North,Box Truck,Clear,1455,2022-01-08,No,2022-01-13,2022-01-13
ORD-00591,North,Van,Clear,1302,2023-10-13,No,2023-10-18,2023-10-18
ORD-00592,West,Van,Clear,1106,2023-03-04,No,2023-03-08,2023-03-08
ORD-00593,North,Van,Clear,1214,2022-05-14,No,2022-05-19,2022-05-19
ORD-00594,West,Semi-Trailer,Rain,1185,2023-10-01,No,2023-10-05,2023-10-05
ORD-00595,West,Box Truck,Rain,1101,2022-03-30,No,2022-04-03,2022-04-03
ORD-00596,West,Van,Fog,1405,2023-02-01,Yes,2023-02-06,2023-02-07
ORD-00597,North,Van,Clear,1381,2022-06-27,No,2022-07-02,2022-07-02
ORD-00598,East,Van,Clear,1006,2022-11-09,No,2022-11-13,2022-11-14
ORD-00599,West,Semi-Trailer,Rain,41,2023-02-28,,2023-03-01,2023-03-03
ORD-00600,South,Box Truck,Clear,936,2022-10-16,No,2022-10-20,2022-10-21
ORD-00601,North,Box Truck,Clear,629,2023-12-19,No,2023-12-22,2023-12-24
ORD-00602,West,Box Truck,Clear,1112,2022-01-10,No,2022-01-14,2022-01-14
ORD-00603,West,Van,Clear,1292,2023-08-09,No,2023-08-14,2023-08-14
ORD-00604,South,Semi-Trailer,Rain,887,2023-12-09,No,2023-12-12,2023-12-12
ORD-00605,East,Box Truck,Clear,184,2023-05-10,No,2023-05-11,2023-05-11
ORD-00606,East,Van,Rain,1400,2022-06-24,No,2022-06-29,2022-07-02
ORD-00607,East,Van,Snow,24,2023-06-29,No,2023-06-30,2023-07-04
ORD-00608,West,Box Truck,Clear,1084,2023-01-03,No,2023-01-07,2023-01-07
ORD-00609,West,Semi-Trailer,Fog,116,2022-04-25,No,2022-04-26,2022-04-30
ORD-00610,West,Van,Clear,478,2022-07-20,No,2022-07-22,2022-07-22
ORD-00611,North,Semi-Trailer,Fog,211,2023-03-31,No,2023-04-01,2023-04-04
ORD-00612,South,Box Truck,Clear,1251,2022-08-29,No,2022-09-03,2022-09-03
ORD-00613,West,Van,Rain,1074,2022-01-20,No,2022-01-24,2022-01-24
ORD-00614,South,Van,Clear,1418,2023-08-23,No,2023-08-28,2023-08-28
ORD-00615,South,Van,Rain,926,2022-11-07,No,2022-11-11,2022-11-13
ORD-00616,East,Box Truck,Rain,345,2023-01-12,,2023-01-14,2023-01-14
ORD-00617,North,Van,Clear,114,2022-01-20,No,2022-01-21,2022-01-21
ORD-00618,West,Van,Fog,212,2022-02-01,No,2022-02-02,2022-02-07
ORD-00619,East,Box Truck,Clear,1128,2022-12-29,No,2023-01-02,2023-01-02
ORD-00620,East,Box Truck,Clear,1210,2022-03-13,No,2022-03-18,2022-03-18
ORD-00621,West,Van,Rain,74,2023-01-28,No,2023-01-29,2023-01-29
ORD-00622,South,Van,Rain,562,2022-08-29,No,2022-08-31,2022-08-31
ORD-00623,East,Van,Clear,233,2022-12-26,No,2022-12-27,2022-12-27
ORD-00624,South,Box Truck,Clear,389,2022-06-16,No,2022-06-18,2022-06-18
ORD-00625,North,Semi-Trailer,Fog,264,2023-10-28,No,2023-10-29,2023-11-01
ORD-00626,South,Van,Rain,1331,2022-06-26,,2022-07-01,2022-07-01
ORD-00627,North,Semi-Trailer,Clear,180,2022-10-13,,2022-10-14,2022-10-17
ORD-00628,South,Box Truck,Clear,622,2023-01-23,,2023-01-26,2023-01-28
ORD-00629,East,Box Truck,Fog,661,2022-12-14,No,2022-12-17,2022-12-21
ORD-00630,East,Box Truck,Rain,727,2022-07-01,No,2022-07-04,2022-07-04
ORD-00631,North,Van,Fog,841,2022-04-19,No,2022-04-22,2022-04-26
ORD-00632,West,Van,Clear,1397,2022-05-18,No,2022-05-23,2022-05-23
ORD-00633,North,Box Truck,Rain,828,2023-11-19,No,2023-11-22,2023-11-22
ORD-00634,North,Box Truck,Rain,82,2023-04-23,No,2023-04-24,2023-04-24
ORD-00635,South,Box Truck,Clear,1093,2023-11-28,No,2023-12-02,2023-12-03
ORD-00636,South,Van,Clear,464,2022-04-08,Yes,2022-04-10,2022-04-10
ORD-00637,North,Semi-Trailer,Rain,345,2023-06-21,No,2023-06-23,2023-06-24
ORD-00638,East,Box Truck,Clear,677,2023-07-26,,2023-07-29,2023-07-29
ORD-00639,South,Van,Snow,1157,2022-09-03,No,2022-09-07,2022-09-10
ORD-00640,West,Van,Snow,1488,2022-08-29,No,2022-09-03,2022-09-07
ORD-00641,South,Box Truck,Snow,23,2023-11-19,No,2023-11-20,2023-11-23
